code,name,weight,shares,price
2330,台積電,56.0,560435745,2475.0
2887,台新新光金,0.92,537238295,42.5
2891,中信金,1.12,405667203,68.5
2884,玉山金,0.67,366560053,45.6
2883,凱基金,0.57,361087434,38.95
2890,永豐金,0.55,300401225,45.15
2317,鴻海,2.83,279990936,250.5
2886,兆豐金,0.54,271235135,49.6
2303,聯電,1.66,267404258,154.0
2885,元大金,0.73,263054030,69.2
2892,第一金,0.41,257068702,39.5
5880,合庫金,0.26,247013807,26.45
2882,國泰金,0.98,218744231,110.5
2880,華南金,0.39,213106364,45.75
2881,富邦金,1.16,191287809,150.0
1216,統一,0.34,113607974,74.5
1303,南亞,1.09,112980940,238.0
2412,中華電,0.51,87571599,145.0
3711,日月光投控,2.15,76075338,699.0
2344,華邦電,0.49,70959993,171.5
3231,緯創,0.52,69270838,184.5
2382,廣達,0.83,60657621,338.5
2301,光寶科,0.52,44874084,287.0
2308,台達電,3.41,44271700,1910.0
4904,遠傳,0.17,40727301,105.5
2327,國巨*,0.85,36115442,580.0
2454,聯發科,7.2,33749156,5285.0
3045,台灣大,0.16,32528650,122.5
3037,欣興,1.45,30246836,1185.0
2408,南亞科,0.6,29600359,503.0
6505,台塑化,0.09,26504862,87.2
2449,京元電子,0.33,26240260,311.0
2603,長榮,0.25,25023679,243.0
4958,臻鼎-KY,0.35,18115853,475.5
2357,華碩,0.6,15477728,953.0
2345,智邦,0.87,11365687,1895.0
2395,研華,0.31,10581355,722.0
2360,致茂,0.78,8454268,2295.0
2368,金像電,0.36,7986146,1105.0
3017,奇鋐,1.05,7336020,3555.0
6446,藥華藥,0.33,7183300,1155.0
6669,緯穎,0.61,7111640,2115.0
2383,台光電,1.36,6667506,5050.0
8046,南電,0.29,5750661,1240.0
3665,貿聯-KY,0.39,4103274,2340.0
3008,大立光,0.54,2156412,6245.0
3653,健策,0.56,1999405,6920.0
3443,創意,0.63,1845021,8525.0
7769,鴻勁,0.3,1307372,5670.0
2059,川湖,0.63,1264988,12350.0
202610NYF,台灣50ETF股票期貨,0.03,738,0.0
202610TX,臺股期貨,0.26,658,0.0
