code,name,weight,shares,price
8306 JT,三菱UFJ金融集團公司,3.5,40000,0.0
GLEN LN,嘉能可公司,0.6,30000,0.0
2330,台積電,8.2,27000,1850.0
7011 JT,三菱重工業,2.24,14000,0.0
6501 JT,日立製作所有限公司,1.87,12000,0.0
IFX GY,英飛凌科技股份有限公司,1.87,8000,0.0
NVDA US,輝達,7.33,8000,0.0
GOOGL US,Alphabet 公司,7.66,4900,0.0
AVGO US,博通公司,7.22,4500,0.0
WMT UN,沃爾瑪公司,2.11,3400,0.0
AMZN US,AMAZON. COM INC,3.2,3000,0.0
MU US,美光科技公司,5.86,2500,0.0
TER US,泰瑞達公司,3.66,2399,0.0
ENR GY,Siemens Energy AG,1.96,2200,0.0
LRCX US,科林研發股份有限公司,2.31,2021,0.0
LITE US,魯門特姆控股公司,7.12,2000,0.0
HWM US,Howmet航太公司,2.09,1700,0.0
MSFT US,Microsoft Corp,3.18,1600,0.0
SU FP,施奈德電機公司,2.08,1400,0.0
C US,花旗集團,0.72,1300,0.0
SNOW US,Snowflake公司,1.14,1300,0.0
COHR US,連貫公司,1.7,1300,0.0
META US,Meta平台公司,3.89,1243,0.0
NET US,Cloudflare公司,1.37,1200,0.0
BWXT US,BWX科技股份有限公司,1.17,1100,0.0
6857 JT,愛德萬測試,0.8,1000,0.0
ETN US,伊頓公開有限公司,1.83,1000,0.0
CRWD US,Crowdstrike控股公司,2.08,938,0.0
GEV US,奇異維諾瓦公司,3.27,750,0.0
VRTX US,福泰製藥公司,0.96,417,0.0
CAT US,Caterpillar Inc,1.23,350,0.0
LLY US,禮來公司,1.17,250,0.0
GS US,高盛集團,0.82,200,0.0
