code,name,weight,shares,price
2455,全新,2.44,2753000,0.0
6584,南俊國際,2.93,2204000,625.0
3037,欣興,4.32,2097000,0.0
2303,聯電,0.62,2000000,0.0
3105,穩懋,2.19,1949000,528.0
8996,高力,5.51,1630000,0.0
3711,日月光投控,2.12,1629000,0.0
2327,國巨*,3.6,1566000,0.0
8021,尖點,1.73,1501000,0.0
2330,台積電,7.21,1406000,0.0
2337,旺宏,0.48,1343000,0.0
6187,萬潤,3.2,1220000,1235.0
3017,奇鋐,5.15,1009000,0.0
2345,智邦,5.06,977000,0.0
3665,貿聯-KY,4.26,955000,0.0
2368,金像電,2.72,945000,0.0
3583,辛耘,1.07,566000,0.0
2383,台光電,6.7,563000,0.0
8299,群聯,2.39,445000,2530.0
3189,景碩,0.68,440013,0.0
2454,聯發科,3.79,406000,0.0
3008,大立光,4.2,380000,0.0
7751,竑騰,1.18,375000,1485.0
3260,威剛,0.32,358000,423.0
2308,台達電,1.57,344000,0.0
6223,旺矽,4.45,326000,6415.0
3443,創意,3.21,311000,0.0
3363,上詮,0.45,300000,712.0
2059,川湖,4.28,293000,0.0
3661,世芯-KY,2.44,262000,0.0
6139,亞翔,0.44,250000,0.0
3653,健策,1.8,214000,0.0
6515,穎崴,2.91,145000,0.0
6805,富世達,0.41,109000,0.0
5289,宜鼎,0.4,98000,1930.0
7769,鴻勁,1.35,91000,0.0
3264,欣銓,0.04,72000,232.5
7734,印能科技,0.43,56000,3615.0
2360,致茂,0.25,50000,0.0
3491,昇達科,0.0,1000,1560.0
