code,name,weight,shares,price
2303,聯電,2.8,7000000,166.0
6182,合晶,1.87,4500000,0.0
2455,全新,2.16,2753000,315.5
6584,南俊國際,3.59,2231000,0.0
3037,欣興,4.63,2097000,936.0
2327,國巨*,4.01,2066000,798.0
8996,高力,4.59,1630000,1185.0
3711,日月光投控,2.78,1629000,683.0
8021,尖點,1.9,1501000,532.0
2330,台積電,8.69,1406000,2440.0
2337,旺宏,0.46,1343000,148.5
6187,萬潤,3.28,1220000,0.0
3017,奇鋐,5.58,1002000,2165.0
2345,智邦,5.67,977000,2340.0
3665,貿聯-KY,4.67,955000,1910.0
3026,禾伸堂,1.74,909000,838.0
2383,台光電,7.03,563000,5080.0
8299,群聯,2.21,445000,0.0
3189,景碩,0.85,440013,845.0
3008,大立光,4.48,420000,4040.0
2454,聯發科,3.76,406000,3740.0
6488,環球晶,1.35,394000,0.0
3260,威剛,0.36,358000,0.0
6223,旺矽,5.08,326000,0.0
7751,竑騰,0.99,318000,0.0
3363,上詮,0.42,300000,0.0
2059,川湖,6.35,293000,8500.0
6139,亞翔,0.54,250000,895.0
3661,世芯-KY,2.03,215000,3735.0
3443,創意,2.21,211000,4120.0
3583,辛耘,0.31,147000,842.0
6805,富世達,0.39,109000,1395.0
6515,穎崴,1.67,99000,7255.0
5289,宜鼎,0.34,98000,0.0
3264,欣銓,0.04,72000,0.0
7734,印能科技,0.44,56000,0.0
3491,昇達科,0.0,1000,0.0
