code,name,weight,shares,price
1815,富喬,2.51,10877000,98.0
3231,緯創,3.11,7245000,181.0
1303,南亞,2.41,5445000,200.0
2455,全新,2.57,2753000,417.5
8021,尖點,2.49,2682000,408.5
3037,欣興,6.62,2483000,1145.0
6584,南俊國際,3.16,2231000,600.0
8150,南茂,0.4,1957000,89.1
8996,高力,4.36,1630000,1175.0
2330,台積電,7.24,1306000,2380.0
3665,貿聯-KY,6.02,1161000,2240.0
2345,智邦,5.38,1074000,2225.0
3017,奇鋐,7.31,1001000,3035.0
4958,臻鼎-KY,1.08,1000000,474.0
3189,景碩,1.69,844013,865.0
3711,日月光投控,0.99,716000,599.0
2301,光寶科,0.42,659000,273.5
2308,台達電,2.63,632000,1820.0
5347,世界,0.22,629000,151.5
2376,技嘉,0.42,508000,348.0
2383,台光電,6.45,465000,6205.0
3008,大立光,5.5,420000,5290.0
6213,聯茂,0.43,373000,488.0
8046,南電,0.83,300000,1245.0
6223,旺矽,3.32,268000,5255.0
2454,聯發科,2.41,266000,3885.0
3026,禾伸堂,0.42,261000,668.0
2059,川湖,8.64,260000,14370.0
6139,亞翔,0.45,250000,782.0
3661,世芯-KY,1.84,215000,3715.0
2357,華碩,0.43,196000,910.0
3443,創意,2.05,164000,5535.0
2404,漢唐,0.4,155000,1115.0
6187,萬潤,0.41,134000,1305.0
6274,台燿,0.4,113000,1500.0
5289,宜鼎,0.35,98000,1515.0
6669,緯穎,1.16,77000,6400.0
2360,致茂,0.38,76000,2305.0
3081,聯亞,0.4,63000,2680.0
3653,健策,0.42,33000,5150.0
5274,信驊,0.41,11000,15830.0
