code,name,weight,shares,price
RIVN,RIVIAN AUTOMOTIVE INC-A,0.97,31547,0.0
SNAP,SNAP INC - A,0.35,30619,0.0
NU,NU HOLDINGS LTD/CAYMAN ISL-A,0.8,29112,0.0
LUMN,LUMEN TECHNOLOGIES INC,0.58,26464,0.0
INTC,INTEL CORP,4.64,18873,0.0
WRBY,WARBY PARKER INC-CLASS A,0.67,10914,0.0
HOOD,ROBINHOOD MARKETS INC - A,1.84,10750,0.0
FIGR,FIGURE TECHNOLOGY SOLUT-CL A,0.97,10562,0.0
ON,ON SEMICONDUCTOR,2.13,8465,0.0
ZM,ZOOM COMMUNICATIONS INC,1.66,7943,0.0
ALGM,ALLEGRO MICROSYSTEMS INC,0.76,7921,0.0
TEM,TEMPUS AI INC,0.71,7359,0.0
NVDA,NVIDIA CORP,3.67,7336,0.0
AMKR,AMKOR TECHNOLOGY INC,1.12,7314,0.0
GFS,GLOBALFOUNDRIES INC,1.13,7180,0.0
LMND,LEMONADE INC,0.8,7053,0.0
TTWO,TAKE-TWO INTERACTIVE SOFTWRE,3.56,6917,0.0
SATS,ECHOSTAR CORP-A,1.96,6821,0.0
GOOG,ALPHABET INC-CL C,5.58,6622,0.0
LRCX,LAM RESEARCH CORP,3.7,5825,0.0
PANW,PALO ALTO NETWORKS INC,2.72,5382,0.0
ENTG,ENTEGRIS INC,1.47,4970,0.0
DOCN,DIGITALOCEAN HOLDINGS INC,1.66,4938,0.0
ORCL,ORACLE CORP,1.97,4737,0.0
SHOP,SHOPIFY INC - CLASS A,0.97,4677,0.0
XYZ,BLOCK INC,0.71,4667,0.0
TWLO,TWILIO INC - A,1.9,4514,0.0
AVGO,BROADCOM INC,3.91,4191,0.0
NET,CLOUDFLARE INC - CLASS A,1.71,4035,0.0
BABA,ALIBABA GROUP HOLDING-SP ADR,1.21,4034,0.0
TSLA,TESLA INC,3.42,3636,0.0
SYM,SYMBOTIC INC,0.36,3346,0.0
AMD,ADVANCED MICRO DEVICES,3.01,3151,0.0
SNOW,SNOWFLAKE INC-CLASS A,0.99,3094,0.0
GLW,CORNING INC,1.17,2646,0.0
TXN,TEXAS INSTRUMENTS INC,1.59,2429,0.0
MXL,MAXLINEAR INC,0.45,2365,0.0
CIEN,CIENA CORP,2.72,2163,0.0
MSFT,MICROSOFT CORP,1.82,2100,0.0
CRCL,CIRCLE INTERNET GROUP INC,0.52,1965,0.0
TSM,TAIWAN SEMICONDUCTOR-SP ADR,1.74,1964,0.0
TTMI,TTM TECHNOLOGIES,0.7,1916,0.0
ZS,ZSCALER INC,0.62,1894,0.0
BE,BLOOM ENERGY CORP- A,1.21,1873,0.0
VICR,VICOR CORP,1.13,1834,0.0
META,META PLATFORMS INC-CLASS A,2.33,1773,0.0
BKNG,BOOKING HOLDINGS INC,0.57,1735,0.0
CRWD,CROWDSTRIKE HOLDINGS INC - A,2.06,1672,0.0
MTSI,MACOM TECHNOLOGY SOLUTIONS H,1.29,1591,0.0
PLTR,PALANTIR TECHNOLOGIES INC-A,0.43,1522,0.0
CDNS,CADENCE DESIGN SYS INC,1.0,1342,0.0
AMZN,AMAZON.COM INC,0.76,1338,0.0
ADI,ANALOG DEVICES INC,1.14,1260,0.0
APP,APPLOVIN CORP-CLASS A,1.09,1062,0.0
MU,MICRON TECHNOLOGY INC,1.5,913,0.0
ROK,ROCKWELL AUTOMATION INC,0.87,896,0.0
SNPS,SYNOPSYS INC,0.89,824,0.0
ASML,ASML HOLDING NV-NY REG SHS,2.67,793,0.0
LITE,LUMENTUM HOLDINGS INC,1.6,751,0.0
FN,FABRINET,0.98,619,0.0
SNDK,SANDISK CORP-W/I,1.61,550,0.0
CBRS,CEREBRAS SYSTEMS INC - A,0.23,350,0.0
