code,name,weight,shares,price
2885,元大金,1.62,36316000,59.5
2887,台新新光金,0.54,31242000,23.3
2891,中信金,1.1,24751000,59.2
2330,台積電,39.41,22905000,2300.0
2317,鴻海,4.48,22700000,264.0
2883,凱基金,0.36,21875000,22.3
2884,玉山金,0.48,20588000,31.15
2890,永豐金,0.41,18301000,29.65
2892,第一金,0.32,15318000,27.6
2886,兆豐金,0.45,15234000,39.45
5880,合庫金,0.26,14984000,22.75
2303,聯電,1.61,14981000,143.5
2412,中華電,1.48,14420000,137.0
2880,華南金,0.31,13710000,29.95
2881,富邦金,1.07,12960000,110.0
2882,國泰金,0.8,12461000,85.4
1303,南亞,0.51,7208000,95.5
1216,統一,0.33,6293000,70.2
3711,日月光投控,2.96,6157000,642.0
2344,華邦電,0.48,4116000,155.0
3231,緯創,0.43,3990000,145.0
2308,台達電,7.46,3956000,2520.0
2382,廣達,0.82,3534000,312.0
3037,欣興,2.69,3326000,1080.0
4904,遠傳,0.23,3254000,92.9
6505,台塑化,0.12,3170000,50.1
3045,台灣大,0.24,2934000,110.0
2454,聯發科,9.64,2778000,4640.0
2301,光寶科,0.51,2774000,246.0
2603,長榮,0.43,2728000,211.5
2327,國巨*,1.3,2473000,701.0
4958,臻鼎-KY,0.88,2201000,532.0
2408,南亞科,0.44,1880000,312.0
2449,京元電子,0.34,1455000,315.5
2345,智邦,2.52,1286000,2620.0
2357,華碩,0.48,908000,701.0
8046,南電,0.42,622000,905.0
3665,貿聯-KY,0.85,539000,2115.0
2360,致茂,1.04,530000,2625.0
2368,金像電,0.47,458000,1375.0
3017,奇鋐,0.87,430000,2700.0
2383,台光電,1.64,413000,5305.0
3653,健策,0.88,320000,3670.0
3443,創意電子,0.95,250000,5100.0
6669,緯穎,0.59,156000,5075.0
3008,大立光,0.39,149000,3505.0
7769,鴻勁,0.83,142000,7800.0
3661,世芯-KY,0.34,101000,4500.0
2059,川湖,0.33,91000,4920.0
6515,穎崴,0.43,58000,9795.0
202606TX,臺股期貨,2.48,370,0.0
