code,name,weight,shares,price
2330,台積電,63.15,464705082,1905.0
2887,台新新光金,0.74,412728385,24.6
2891,中信金,1.27,336144790,53.3
2883,凱基金,0.44,299151233,20.65
2884,玉山金,0.68,291068335,32.25
2317,鴻海,3.5,232193638,210.0
2890,永豐金,0.53,225733359,32.05
2886,兆豐金,0.64,223989582,39.3
2303,聯電,0.95,221033291,61.1
2002,中鋼,0.3,214634551,19.3
2885,元大金,0.67,206645752,44.65
2892,第一金,0.43,205787971,28.95
5880,合庫金,0.33,198452670,23.2
2882,國泰金,0.93,177566602,73.4
2880,華南金,0.43,176431090,33.4
2881,富邦金,1.03,158246733,89.5
1303,南亞,0.58,93441899,86.2
1216,統一,0.48,93381984,71.4
1301,台塑,0.28,79566406,47.3
2412,中華電,0.72,72372544,137.5
3711,日月光投控,1.59,62512231,357.5
3231,緯創,0.54,57353599,130.5
2382,廣達,1.05,50041986,293.0
2301,光寶科,0.43,36836310,170.0
2308,台達電,3.93,36784177,1465.0
4904,遠傳,0.23,33639312,94.0
2327,國巨*,0.59,29441546,280.5
2454,聯發科,3.46,28008565,1730.0
3045,台灣大,0.22,26806307,110.0
2615,萬海,0.15,26708920,79.9
6505,台塑化,0.1,22580793,57.0
2408,南亞科,0.41,21299973,276.0
2603,長榮,0.33,20606735,218.0
6919,康霈*,0.14,18725647,116.0
2357,華碩,0.55,12951236,594.0
3034,聯詠,0.3,10912333,382.5
2912,統一超,0.16,10083901,219.5
2345,智邦,1.1,9400286,1600.0
2379,瑞昱,0.32,9218186,482.0
2395,研華,0.22,8708117,349.0
2360,致茂,0.82,6994085,1565.0
3017,奇鋐,0.91,6144681,1850.0
2383,台光電,1.13,5342496,2700.0
2207,和泰車,0.19,5307515,501.0
3665,貿聯-KY,0.43,3384032,1690.0
6669,緯穎,0.54,1963105,3825.0
3008,大立光,0.31,1820687,2440.0
3653,健策,0.45,1576879,3980.0
3661,世芯-KY,0.36,1506834,3300.0
2059,川湖,0.28,1076660,3410.0
202604TX,臺股期貨,0.65,1328,0.0
202604NYF,台灣50ETF股票期貨,0.02,388,0.0
