code,name,weight,shares,price
2455,全新,2.12,2753000,0.0
6584,南俊國際,2.82,2204000,585.0
3037,欣興,4.14,2097000,0.0
3105,穩懋,2.16,1949000,505.0
2330,台積電,8.63,1706000,0.0
8996,高力,4.09,1630000,0.0
3711,日月光投控,2.11,1629000,0.0
2327,國巨*,2.93,1566000,0.0
8021,尖點,1.72,1501000,0.0
2337,旺宏,0.43,1343000,0.0
6187,萬潤,2.9,1220000,1085.0
3017,奇鋐,5.32,1009000,0.0
2345,智邦,5.0,977000,0.0
3665,貿聯-KY,4.83,955000,0.0
2368,金像電,2.73,945000,0.0
8046,南電,1.29,718000,0.0
3583,辛耘,1.0,566000,0.0
2383,台光電,5.96,563000,0.0
8299,群聯,2.25,445000,2310.0
3189,景碩,0.59,440013,0.0
2454,聯發科,3.72,406000,0.0
7751,竑騰,1.13,375000,1375.0
3260,威剛,0.32,358000,405.5
2308,台達電,1.67,344000,0.0
6223,旺矽,4.63,326000,6485.0
3443,創意,2.98,311000,0.0
3363,上詮,0.48,300000,737.0
2059,川湖,4.44,293000,0.0
3661,世芯-KY,2.36,262000,0.0
3008,大立光,2.29,260000,0.0
6139,亞翔,0.44,250000,0.0
6669,緯穎,2.42,228000,0.0
3653,健策,1.73,214000,0.0
2360,致茂,1.01,200000,0.0
6515,穎崴,3.05,145000,0.0
6805,富世達,0.44,109000,0.0
5289,宜鼎,0.39,98000,1805.0
7769,鴻勁,1.44,91000,0.0
3264,欣銓,0.04,72000,227.5
7734,印能科技,0.34,56000,2780.0
3491,昇達科,0.0,1000,1690.0
