code,name,weight,shares,price
1815,富喬,2.3,10877000,89.1
3231,緯創,3.51,7662000,183.5
1303,南亞,2.39,5445000,188.0
2455,全新,2.51,2753000,364.0
8021,尖點,2.76,2682000,395.0
3037,欣興,5.88,2497000,955.0
6584,南俊國際,2.76,2231000,522.0
8996,高力,4.16,1630000,1045.0
3711,日月光投控,2.43,1629000,585.0
2330,台積電,7.94,1406000,2370.0
2337,旺宏,0.43,1343000,121.5
3665,貿聯-KY,6.03,1161000,2200.0
2345,智邦,5.55,1080000,2215.0
3017,奇鋐,6.57,1002000,2785.0
4958,臻鼎-KY,1.12,1000000,473.0
3189,景碩,1.67,840013,823.0
6187,萬潤,2.07,801000,1090.0
5347,世界,0.24,629000,157.5
2383,台光電,5.85,466000,5240.0
3008,大立光,4.38,420000,4385.0
2454,聯發科,3.81,406000,3900.0
3260,威剛,0.35,358000,411.0
2308,台達電,1.29,300000,1650.0
2059,川湖,8.28,293000,11110.0
6223,旺矽,3.88,263000,6225.0
7751,竑騰,0.85,257000,1390.0
6139,亞翔,0.48,250000,802.0
3661,世芯-KY,1.94,215000,3715.0
3443,創意,1.72,160000,4545.0
3583,辛耘,0.24,147000,693.0
6805,富世達,0.45,109000,1670.0
5289,宜鼎,0.34,98000,1465.0
6669,緯穎,1.1,77000,6100.0
3264,欣銓,0.04,72000,222.5
7734,印能科技,0.46,56000,3455.0
6515,穎崴,0.68,42000,6760.0
