code,name,weight,shares,price
2885,元大金,1.83,46786000,62.9
2887,台新新光金,0.88,40335000,35.15
2891,中信金,1.22,31947000,61.5
2330,台積電,42.68,29518000,2320.0
2317,鴻海,4.28,29275000,234.5
2883,凱基金,0.52,28181000,29.55
2884,玉山金,0.59,26584000,35.85
2890,永豐金,0.59,23669000,39.7
2892,第一金,0.42,19775000,33.95
2886,兆豐金,0.59,19702000,48.2
2303,聯電,1.57,19407000,130.0
5880,合庫金,0.31,19375000,25.5
2412,中華電,1.61,18621000,139.0
2880,華南金,0.44,17724000,39.9
2881,富邦金,1.29,16731000,123.5
2882,國泰金,0.94,16109000,94.0
1303,南亞,1.08,9314000,186.5
1216,統一,0.41,8108000,80.3
3711,日月光投控,2.95,7932000,597.0
2344,華邦電,0.5,5311000,151.0
3231,緯創,0.46,5146000,143.5
2308,台達電,5.38,5059000,1705.0
2382,廣達,0.9,4553000,316.0
3037,欣興,2.0,4280000,750.0
4904,遠傳,0.28,4232000,104.5
6505,台塑化,0.2,4108000,77.7
3045,台灣大,0.27,3840000,112.0
2454,聯發科,7.55,3625000,3340.0
2301,光寶科,0.43,3574000,193.5
2603,長榮,0.43,3538000,196.0
2327,國巨*,1.25,3185000,630.0
4958,臻鼎-KY,0.84,2833000,478.5
2408,南亞科,0.57,2421000,381.0
2449,京元電子,0.32,1889000,270.5
2345,智邦,2.16,1657000,2090.0
2357,華碩,0.51,1178000,688.0
8046,南電,0.55,801000,1105.0
3665,貿聯-KY,0.79,700000,1820.0
2360,致茂,0.73,642000,1835.0
3017,奇鋐,0.73,552000,2135.0
2368,金像電,0.32,548000,927.0
2383,台光電,1.47,538000,4395.0
3653,健策,0.78,389000,3200.0
3443,創意電子,0.75,323000,3745.0
6669,緯穎,0.56,193000,4685.0
3008,大立光,0.46,190000,3875.0
7769,鴻勁,0.62,165000,6005.0
3661,世芯-KY,0.27,130000,3365.0
2059,川湖,0.58,121000,7750.0
6515,穎崴,0.2,53000,6050.0
202608TX,臺股期貨,2.92,550,0.0
