code,name,weight,shares,price
2303,聯電,3.6,71190000,144.5
2327,國巨*,4.72,18313000,738.0
3711,日月光投控,3.83,17948000,611.0
3037,欣興,4.6,12466000,1055.0
2330,台積電,9.85,11960000,2355.0
8150,南茂,0.46,11635000,113.0
8046,南電,3.21,10828000,848.0
2368,金像電,3.59,7769000,1320.0
2317,鴻海,0.74,7307000,289.0
2308,台達電,5.62,6572000,2445.0
2345,智邦,5.29,6231000,2430.0
3264,欣銓,0.53,6217000,243.5
2449,京元電子,0.6,5208000,328.5
3017,奇鋐,4.84,5191000,2665.0
2002,中鋼,0.03,5163000,19.1
2383,台光電,8.45,4723000,5120.0
3665,貿聯-KY,3.43,4703848,2085.0
6147,頎邦,0.49,4631000,305.5
6274,台燿,2.6,4400000,1690.0
2454,聯發科,6.42,4263000,4310.0
6191,精成科,0.14,3988000,97.0
6278,台表科,0.29,3734000,221.0
5439,高技,0.47,3528000,383.0
2382,廣達,0.3,2491000,339.0
6669,緯穎,4.64,2437000,5445.0
3653,健策,2.81,2267000,3545.0
6223,旺矽,4.52,2169000,5960.0
8210,勤誠,1.03,2167000,1365.0
8358,金居,0.42,1980000,608.0
6805,富世達,1.19,1761000,1930.0
3376,新日興,0.12,1741000,202.5
2404,漢唐,0.69,1715000,1155.0
4966,譜瑞-KY,0.48,1642000,834.0
6187,萬潤,0.52,1334000,1120.0
8996,高力,0.39,1034000,1090.0
6510,精測,1.02,930000,3140.0
3533,嘉澤,0.79,852000,2650.0
6271,同欣電,0.06,686000,247.0
1590,亞德客-KY,0.26,530000,1400.0
1319,東陽,0.02,511000,95.1
6515,穎崴,1.34,442000,8665.0
5274,信驊,2.8,422000,18950.0
2313,華通,0.03,329000,284.5
3008,大立光,0.4,329000,3515.0
1815,富喬,0.0,107000,106.0
3443,創意,0.16,96000,4670.0
2439,美律,0.0,18000,91.8
2481,強茂,0.0,5000,162.5
3661,世芯-KY,0.0,1000,4415.0
5347,世界,0.0,1000,168.0
2357,華碩,0.0,1000,761.0
