code,name,weight,shares,price
3105,穩懋,3.27,3433000,495.5
2408,南亞科,2.03,3280000,321.0
3037,欣興,3.95,2302000,875.0
2455,全新,1.39,1927000,375.0
2330,台積電,7.52,1761000,2255.0
8996,高力,3.33,1689000,1055.0
8046,南電,2.81,1658000,900.0
6584,南俊國際,1.75,1337000,679.0
2337,旺宏,0.41,1271000,153.0
3036,文曄,0.64,1177000,275.5
3163,波若威,1.84,923000,1035.0
2344,華邦電,0.21,893000,121.5
2345,智邦,3.35,716000,2525.0
8299,群聯,3.58,711000,2620.0
6531,愛普*,1.41,703000,1055.0
4991,環宇-KY,0.93,692000,700.0
2368,金像電,1.74,669000,1390.0
3665,貿聯-KY,3.21,667000,2775.0
6274,台燿,1.77,636000,1450.0
2383,台光電,5.08,536000,4900.0
3017,奇鋐,2.49,501000,2520.0
6442,光聖,1.69,488000,1905.0
2360,致茂,2.25,487000,2440.0
3189,景碩,0.47,486013,494.0
3533,嘉澤,2.34,468000,2800.0
6669,緯穎,4.99,465000,5790.0
6510,精測,3.07,422000,3775.0
3260,威剛,0.33,393000,434.0
3661,世芯-KY,3.61,393000,5310.0
7751,竑騰,1.28,387000,1720.0
3081,聯亞,2.07,380000,2835.0
3443,創意,3.69,360000,5570.0
2059,川湖,3.62,358000,5445.0
2308,台達電,1.49,357000,2195.0
3711,日月光投控,0.34,320000,555.0
6223,旺矽,3.18,289000,5720.0
2327,國巨*,0.16,200000,419.5
3653,健策,1.34,197000,3920.0
7769,鴻勁,2.78,194000,6870.0
2454,聯發科,1.21,180000,3700.0
3324,雙鴻,0.31,151000,1065.0
6515,穎崴,2.87,151000,9950.0
5289,宜鼎,0.48,142000,1765.0
3491,昇達科,0.32,97000,1720.0
5274,信驊,1.54,45000,17820.0
3583,辛耘,0.06,33000,952.0
