code,name,weight,shares,price
GLEN LN,嘉能可公司,1.37,40000,0.0
2330,台積電,8.41,22000,2460.0
8306 JT,三菱UFJ金融集團公司,1.24,12000,0.0
6506 JT,安川電機公司,2.29,10000,0.0
IFX GY,英飛凌科技股份有限公司,3.52,8000,0.0
NVDA US,輝達,5.16,5300,0.0
6981 JT,村田製作所有限公司,1.57,5000,0.0
GOOGL US,Alphabet 公司,7.3,4000,0.0
CRWD US,Crowdstrike控股公司,3.73,3752,0.0
4062 JT,Ibiden Co Ltd,2.3,3500,0.0
AMZN US,AMAZON. COM INC,3.41,2800,0.0
AVGO US,博通公司,4.47,2400,0.0
ENR GY,Siemens Energy AG,2.13,2200,0.0
LRCX US,科林研發股份有限公司,3.53,2021,0.0
WMT UN,沃爾瑪公司,0.99,1800,0.0
HWM US,Howmet航太公司,2.35,1700,0.0
COHR US,連貫公司,2.17,1300,0.0
NET US,Cloudflare公司,1.48,1200,0.0
MRVL US,Marvell Technology Inc,1.37,1100,0.0
MU US,美光科技公司,5.4,1100,0.0
MSFT US,Microsoft Corp,1.93,1000,0.0
ETN US,伊頓公開有限公司,2.06,1000,0.0
SU FP,施奈德電機公司,1.51,950,0.0
AMD US,超微半導體公司,2.47,899,0.0
SNOW US,Snowflake公司,1.11,850,0.0
LITE US,魯門特姆控股公司,2.84,780,0.0
GEV US,奇異維諾瓦公司,3.73,650,0.0
TSLA US,特斯拉公司,1.15,550,0.0
CAT US,Caterpillar Inc,2.66,550,0.0
GS US,高盛集團,2.89,550,0.0
LLY US,禮來公司,2.69,450,0.0
SNDK US,晟碟公司（德拉瓦州）,1.91,220,0.0
