code,name,weight,shares,price
2303,聯電,2.72,7000000,164.0
6182,合晶,1.19,4500000,112.0
2455,全新,2.19,2753000,348.0
6584,南俊國際,3.61,2231000,685.0
3037,欣興,4.84,2097000,975.0
8996,高力,5.69,1630000,1370.0
3711,日月光投控,2.42,1629000,632.0
2327,國巨*,3.85,1566000,1015.0
8021,尖點,1.85,1501000,535.0
2330,台積電,7.88,1406000,2340.0
2337,旺宏,0.5,1343000,162.5
6187,萬潤,2.83,1220000,980.0
3017,奇鋐,5.49,1009000,2255.0
2345,智邦,5.41,977000,2380.0
3665,貿聯-KY,4.25,955000,1855.0
3583,辛耘,1.15,566000,812.0
2383,台光電,7.26,563000,5255.0
8299,群聯,2.46,445000,2340.0
3189,景碩,0.84,440013,797.0
2454,聯發科,3.75,406000,3880.0
3008,大立光,3.94,380000,4720.0
7751,竑騰,1.17,372000,1330.0
3260,威剛,0.34,358000,404.0
6223,旺矽,4.67,326000,6060.0
2368,金像電,0.89,325000,1190.0
3443,創意,3.25,311000,4420.0
3363,上詮,0.4,300000,567.0
2059,川湖,4.93,293000,6990.0
6139,亞翔,0.56,250000,878.0
3661,世芯-KY,2.03,215000,3870.0
6515,穎崴,2.75,145000,8190.0
6805,富世達,0.42,109000,1640.0
5289,宜鼎,0.37,98000,1595.0
3264,欣銓,0.04,72000,215.5
7734,印能科技,0.39,56000,2930.0
3491,昇達科,0.0,1000,1310.0
