code,name,weight,shares,price
1815,富喬,3.57,10877000,135.0
3231,緯創,3.28,7245000,197.0
1303,南亞,3.11,5445000,230.5
8021,尖點,2.93,2682000,462.0
3037,欣興,5.75,2482000,949.0
6584,南俊國際,3.26,2231000,602.0
2455,全新,2.69,2150000,500.0
8150,南茂,0.43,1957000,91.3
8996,高力,4.85,1630000,1240.0
3665,貿聯-KY,5.46,1161000,2070.0
2330,台積電,6.69,1116000,2460.0
2345,智邦,5.1,1074000,2100.0
3017,奇鋐,7.99,1001000,3420.0
4958,臻鼎-KY,1.23,1000000,501.0
8046,南電,2.41,968000,1050.0
3189,景碩,1.64,844013,813.0
2301,光寶科,0.47,659000,299.0
5347,世界,0.23,629000,152.0
2376,技嘉,0.44,508000,364.5
2383,台光電,6.03,465000,5495.0
6669,緯穎,2.44,429675,2490.0
6213,聯茂,0.46,373000,513.0
3008,大立光,4.63,293000,6660.0
6223,旺矽,3.77,268000,5795.0
3026,禾伸堂,0.47,261000,771.0
6139,亞翔,0.45,250000,739.0
3661,世芯-KY,2.1,215000,4040.0
2059,川湖,6.23,205000,13905.0
2357,華碩,0.46,196000,999.0
3443,創意,2.37,164000,5935.0
2404,漢唐,0.4,155000,1080.0
2454,聯發科,1.66,145000,4760.0
6187,萬潤,0.45,134000,1385.0
6274,台燿,0.37,113000,1345.0
5289,宜鼎,0.33,99952,1370.0
2360,致茂,0.42,76000,2230.0
3081,聯亞,0.44,63000,2865.0
3653,健策,0.44,33000,5655.0
5274,信驊,0.51,11000,19220.0
