code,name,weight,shares,price
2303,聯電,4.94,86550000,156.0
2327,國巨*,7.61,25098000,900.0
3037,欣興,5.48,16333000,875.0
3711,日月光投控,3.77,15139000,677.0
2330,台積電,10.85,11960000,2415.0
8046,南電,4.36,9231000,1215.0
2368,金像電,3.23,8315000,1075.0
2345,智邦,5.66,6334000,2470.0
6147,頎邦,0.46,6275000,198.0
3017,奇鋐,4.29,5191000,2350.0
2002,中鋼,0.04,5163000,18.55
6274,台燿,2.97,5160000,1550.0
2454,聯發科,7.3,5131000,3925.0
2308,台達電,3.55,5052000,1880.0
3665,貿聯-KY,3.35,4833848,1865.0
2383,台光電,8.87,4653000,5295.0
6278,台表科,0.29,4334000,199.5
6191,精成科,0.15,3988000,101.0
5439,高技,0.41,3528000,310.5
6271,同欣電,0.26,2966000,252.0
6223,旺矽,6.03,2443000,6640.0
6669,緯穎,4.46,2417000,5040.0
8210,勤誠,0.96,2267000,1175.0
3653,健策,2.69,2267000,3205.0
2449,京元電子,0.22,1886000,308.5
6805,富世達,0.95,1811000,1460.0
3376,新日興,0.13,1741000,194.0
3264,欣銓,0.13,1508000,225.0
6187,萬潤,0.51,1334000,1035.0
1590,亞德客-KY,0.26,528000,1280.0
5274,信驊,2.1,416900,13520.0
6510,精測,0.42,411000,2775.0
6515,穎崴,0.56,204000,7765.0
4966,譜瑞-KY,0.03,140000,647.0
1815,富喬,0.0,107000,94.6
6488,環球晶,0.03,50000,1485.0
2481,強茂,0.0,5000,213.0
2439,美律,0.0,1000,88.9
3008,大立光,0.0,1000,3950.0
2382,廣達,0.0,1000,373.5
2317,鴻海,0.0,1000,237.5
2313,華通,0.0,1000,223.0
3661,世芯-KY,0.0,1000,4210.0
3533,嘉澤,0.0,1000,1955.0
3443,創意,0.0,1000,4340.0
5347,世界,0.0,1000,178.5
4958,臻鼎-KY,0.0,1000,588.0
8996,高力,0.0,1000,1230.0
8358,金居,0.0,1000,498.0
8150,南茂,0.0,1000,117.0
