code,name,weight,shares,price
3105,穩懋,3.45,3433000,531.0
2455,全新,2.52,3127000,386.5
3037,欣興,5.33,2902000,905.0
2330,台積電,7.52,1761000,2230.0
8996,高力,3.74,1689000,1065.0
8046,南電,2.93,1658000,872.0
2327,國巨*,1.91,1600000,572.0
2337,旺宏,0.41,1465000,141.0
6584,南俊國際,1.85,1437000,681.0
3036,文曄,0.64,1177000,291.5
2345,智邦,4.73,1012000,2480.0
3163,波若威,2.0,923000,1145.0
2368,金像電,1.69,669000,1285.0
3665,貿聯-KY,2.81,667000,2155.0
6274,台燿,1.75,636000,1455.0
4991,環宇-KY,0.88,574000,814.0
2383,台光電,5.08,536000,4690.0
3017,奇鋐,2.41,501000,2495.0
8299,群聯,2.25,489000,2430.0
3189,景碩,0.56,486013,554.0
6669,緯穎,4.87,465000,5345.0
6510,精測,2.72,422000,3405.0
3533,嘉澤,2.03,420000,2525.0
3260,威剛,0.31,393000,417.5
3661,世芯-KY,3.64,393000,4905.0
7751,竑騰,1.33,387000,1815.0
3081,聯亞,1.95,380000,2710.0
3443,創意,3.5,360000,5065.0
2059,川湖,3.45,358000,4895.0
2308,台達電,1.42,357000,2030.0
2467,志聖,0.4,347000,585.0
6223,旺矽,3.87,339000,6035.0
3711,日月光投控,0.34,320000,510.0
6531,愛普*,0.5,273000,876.0
2454,聯發科,1.99,272000,3550.0
6139,亞翔,0.38,259000,784.0
6442,光聖,0.85,238000,1785.0
2360,致茂,0.89,207000,2270.0
3653,健策,1.37,197000,3330.0
5289,宜鼎,0.51,157000,1725.0
6515,穎崴,2.49,151000,9510.0
7769,鴻勁,1.96,134000,7675.0
6805,富世達,0.38,112000,1810.0
3491,昇達科,0.35,97000,1930.0
7734,印能科技,0.38,59000,3385.0
3583,辛耘,0.05,33000,861.0
5274,信驊,1.01,30000,17780.0
8021,尖點,0.01,18000,384.0
