code,name,weight,shares,price
1815,富喬,2.9,10877000,116.5
3231,緯創,2.97,7245000,182.0
1303,南亞,2.83,5445000,207.0
2455,全新,2.73,2753000,428.0
8021,尖點,2.59,2682000,418.5
3037,欣興,6.7,2482000,1160.0
6584,南俊國際,3.16,2231000,620.0
8150,南茂,0.4,1957000,91.1
8996,高力,4.88,1630000,1195.0
2330,台積電,7.2,1306000,2415.0
3665,貿聯-KY,5.45,1161000,2005.0
2345,智邦,5.13,1074000,2055.0
3017,奇鋐,7.64,1001000,3155.0
4958,臻鼎-KY,1.09,1000000,453.0
3189,景碩,1.76,844013,881.0
3711,日月光投控,0.99,716000,592.0
2301,光寶科,0.45,659000,307.0
2308,台達電,2.56,632000,1750.0
5347,世界,0.22,629000,151.0
2376,技嘉,0.4,508000,351.5
2383,台光電,5.85,465000,5895.0
6213,聯茂,0.48,373000,583.0
3008,大立光,5.42,343000,6290.0
8046,南電,0.89,300000,1180.0
6223,旺矽,3.12,268000,5090.0
2454,聯發科,2.35,266000,3945.0
3026,禾伸堂,0.4,261000,614.0
2059,川湖,8.52,260000,14510.0
6139,亞翔,0.45,250000,800.0
3661,世芯-KY,1.9,215000,3960.0
2357,華碩,0.43,196000,971.0
3443,創意,2.22,164000,6125.0
2404,漢唐,0.38,155000,1080.0
6187,萬潤,0.44,134000,1430.0
6274,台燿,0.37,113000,1445.0
5289,宜鼎,0.34,99952,1490.0
6669,緯穎,1.2,77000,6785.0
2360,致茂,0.35,76000,1980.0
3081,聯亞,0.49,63000,3370.0
3653,健策,0.43,33000,5725.0
5274,信驊,0.38,11000,15305.0
