code,name,weight,shares,price
3105,穩懋,3.09,3433000,450.5
2408,南亞科,2.0,3280000,311.5
3037,欣興,4.73,2902000,821.0
2455,全新,1.49,1927000,358.5
2330,台積電,7.88,1761000,2265.0
8996,高力,3.53,1689000,1040.0
8046,南電,2.62,1658000,786.0
6584,南俊國際,1.7,1337000,636.0
2337,旺宏,0.41,1271000,162.5
3036,文曄,0.62,1177000,270.0
3163,波若威,1.66,923000,900.0
2345,智邦,4.57,916000,2505.0
2344,華邦電,0.23,893000,129.5
8299,群聯,3.89,711000,2735.0
6531,愛普*,1.59,703000,1080.0
4991,環宇-KY,0.97,692000,698.0
2368,金像電,1.67,669000,1290.0
3665,貿聯-KY,2.7,667000,2095.0
6274,台燿,1.6,636000,1260.0
2383,台光電,4.87,536000,4615.0
3017,奇鋐,2.41,501000,2455.0
3189,景碩,0.49,486013,486.0
6669,緯穎,4.73,465000,5115.0
6510,精測,3.14,422000,3720.0
3533,嘉澤,1.95,420000,2330.0
3260,威剛,0.33,393000,418.0
3661,世芯-KY,3.61,393000,4605.0
7751,竑騰,1.38,387000,1785.0
3081,聯亞,2.06,380000,2710.0
3443,創意,3.41,360000,4845.0
2059,川湖,3.41,358000,4860.0
2308,台達電,1.44,357000,2075.0
6223,旺矽,4.16,339000,6135.0
3711,日月光投控,0.33,320000,547.0
6442,光聖,0.86,238000,1740.0
2360,致茂,0.9,207000,2240.0
2327,國巨*,0.2,200000,455.5
3653,健策,1.29,197000,3465.0
7769,鴻勁,2.58,194000,6895.0
2454,聯發科,1.22,180000,3260.0
3324,雙鴻,0.3,151000,982.0
6515,穎崴,3.09,151000,9780.0
5289,宜鼎,0.53,142000,1865.0
3491,昇達科,0.36,97000,1855.0
5274,信驊,1.45,45000,16150.0
3583,辛耘,0.06,33000,888.0
