code,name,weight,shares,price
3711,日月光投控,1.52,1100000,472.0
3037,欣興,2.41,1090000,818.0
6997 JP,NIPPON CHEMI-CON CORP,1.58,1000000,0.0
NOK US,NOKIA CORP-SPON ADR,0.88,750000,0.0
603256 CH,GRACE FABRIC TECHNOLOGY CO-A,0.74,450000,0.0
2330,台積電,2.42,400000,2205.0
7826 JP,FURUYA METAL CO LTD,2.16,374300,0.0
2454,聯發科,2.9,315000,3155.0
2308,台達電,1.68,307000,1915.0
AIXA GY,AIXTRON SE,1.53,305000,0.0
6981 JP,MURATA MANUFACTURING CO LTD,0.99,300000,0.0
4062 JP,IBIDEN CO LTD,2.31,275000,0.0
IFX GY,INFINEON TECHNOLOGIES AG,1.78,270000,0.0
6869 HK,YANGTZE OPTICAL FIBRE AND-H,0.68,260000,0.0
2383,台光電,3.05,248000,4535.0
6274,台燿,0.78,230000,1225.0
3017,奇鋐,1.4,215000,2390.0
VSH US,VISHAY INTERTECHNOLOGY INC,0.63,200000,0.0
BE US,BLOOM ENERGY CORP- A,3.75,170000,0.0
6787 JP,MEIKO ELECTRONICS CO LTD,3.53,165000,0.0
VIAV US,VIAVI SOLUTIONS INC,0.64,150000,0.0
GLW US,CORNING INC,2.29,150000,0.0
MRVL US,MARVELL TECHNOLOGY INC,2.13,148000,0.0
2360,致茂,0.65,110000,2055.0
5706 JP,Mitsui Mining ＆ Smelting Co,2.8,110000,0.0
AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),3.95,110000,0.0
5801 JP,FURUKAWA ELECTRIC CO LTD,2.95,100000,0.0
285A JP,KIOXIA HOLDINGS CORP,2.63,95000,0.0
AXTI US,AXT INC,0.81,90000,0.0
6223,旺矽,1.49,90000,5730.0
6515,穎崴,2.22,80000,9490.0
AAOI US,APPLIED OPTOELECTRONICS INC,1.18,79677,0.0
MU US,MICRON TECHNOLOGY INC,4.48,77000,0.0
ENR GY,SIEMENS ENERGY AG,1.27,75000,0.0
NVDA US,NVIDIA CORP(輝達公司),1.42,75000,0.0
COHR US,COHERENT INC,2.11,68000,0.0
SOI FP,S.O.I.T.E.C.,0.84,60000,0.0
WDC US,WESTERN DIGITAL CORP,2.23,57000,0.0
009150 KS,Samsung Electro-Mechanics co(009150 ks),3.39,57000,0.0
LITE US,LUMENTUM HOLDINGS INC,4.16,55000,0.0
CIEN US,CIENA CORP,2.33,52000,0.0
5274,信驊,2.01,46000,15925.0
GOOGL US,ALPHABET INC-CL A(Alphabet公司),1.49,44000,0.0
SNDK US,SANDISK CORP,4.32,38000,0.0
7769,鴻勁,0.65,36000,6600.0
010120 KS,LS ELECTRIC CO LTD,0.47,30000,0.0
AVGO US,BROADCOM LTD,0.9,25000,0.0
HOT GY,HOCHTIEF AG,0.97,20000,0.0
GEV US,GE VERNOVA INC,1.64,19000,0.0
