code,name,weight,shares,price
2303,聯電,5.04,86550000,166.0
2327,國巨*,8.86,25098000,1005.0
3037,欣興,4.89,15203000,917.0
3711,日月光投控,3.04,12742000,679.0
2330,台積電,10.33,11960000,2460.0
8046,南電,3.38,8949000,1075.0
2368,金像電,3.58,8315000,1225.0
2345,智邦,5.88,6334000,2645.0
6147,頎邦,0.48,6275000,217.0
3017,奇鋐,4.87,5191000,2670.0
2002,中鋼,0.03,5163000,19.0
6274,台燿,2.95,5160000,1630.0
2308,台達電,3.54,5052000,1995.0
2454,聯發科,7.3,5037000,4125.0
3665,貿聯-KY,3.3,4833848,1945.0
2383,台光電,8.62,4486000,5475.0
6278,台表科,0.31,4334000,202.5
6191,精成科,0.15,3988000,107.0
5439,高技,0.43,3528000,348.0
2449,京元電子,0.42,3427000,351.0
6271,同欣電,0.28,2966000,272.0
6669,緯穎,4.27,2417000,5035.0
6223,旺矽,5.73,2382000,6855.0
8210,勤誠,1.03,2267000,1290.0
3653,健策,2.64,2267000,3320.0
6805,富世達,1.0,1811000,1570.0
3376,新日興,0.12,1741000,199.0
3264,欣銓,0.14,1508000,257.0
6187,萬潤,0.48,1334000,1035.0
1590,亞德客-KY,0.26,528000,1385.0
6510,精測,0.44,411000,3065.0
5274,信驊,2.17,379000,16270.0
6515,穎崴,0.71,226000,8915.0
4966,譜瑞-KY,0.03,140000,639.0
1815,富喬,0.0,107000,99.5
6488,環球晶,0.02,50000,1335.0
2481,強茂,0.0,5000,227.5
3661,世芯-KY,0.0,1000,4215.0
3533,嘉澤,0.0,1000,2125.0
3443,創意,0.0,1000,4605.0
4958,臻鼎-KY,0.0,1000,579.0
5347,世界,0.0,1000,185.0
2439,美律,0.0,1000,91.8
3008,大立光,0.0,1000,4135.0
2382,廣達,0.0,1000,378.0
2317,鴻海,0.0,1000,242.0
2313,華通,0.0,1000,235.0
8150,南茂,0.0,1000,115.5
8996,高力,0.0,1000,1425.0
8358,金居,0.0,1000,563.0
